COD_MPIO,NOM_MPIO,NOM_DPTO,LATITUD,LONGITUD,precip_acum_mm,precip_max_10min,n_estaciones,alerta_compuesta,frecuencia_extremos,frecuencia_reciente,ratio_reciente,tendencia,sequia_categoria,alerta,fecha,municipio_afectado
27491,NÓVITA,CHOCÓ,4.853386627,-76.61823669,54.6,4.0,4,ALTA,1.0,1.0,17.20689655172414,insuficiente,MODERADA,2,2026-09-14,1
27495,NUQUÍ,CHOCÓ,5.591359844,-77.33057439,,,1,BAJA,0.0573248407643312,0.0,,sin_datos,MODERADA,0,2026-09-14,1
27600,RÍO QUITO,CHOCÓ,5.567533337,-76.81157084,,,1,BAJA,0.0519480519480519,0.0,,sin_datos,ALTA,0,2026-09-14,1
27615,RIOSUCIO,CHOCÓ,7.389887937,-77.24067483,,,1,BAJA,0.0622406639004149,0.0,,sin_datos,ALTA,0,2026-09-14,1
27660,SAN JOSÉ DEL PALMAR,CHOCÓ,4.958741345,-76.28002361,54.6,4.0,1,BAJA,0.0,0.0,,estable,ALTA,0,2026-09-14,1
27800,UNGUÍA,CHOCÓ,8.117281079,-77.10372723,0.1,0.1,2,ALTA,0.0759493670886076,0.1982831147347276,4.02377975935818,estable,NORMAL,2,2026-09-14,1
27810,UNIÓN PANAMERICANA,CHOCÓ,5.281599258,-76.61962746,11.833333333333334,3.8,9,CRÍTICA,0.2916666666666667,0.4169611953702862,12.99925140887473,creciente,NORMAL,3,2026-09-14,1
41001,NEIVA,HUILA,2.993360046,-75.27236232,0.0,0.0,3,ALTA,0.1328125,0.0946797079861596,2.264423016002317,estable,MODERADA,2,2026-09-14,1
41006,ACEVEDO,HUILA,1.709114446,-75.99664184,,,3,ALTA,0.1032608695652173,0.1018653688008526,2.444768851220464,estable,MODERADA,2,2026-09-14,1
41013,AGRADO,HUILA,2.26975042,-75.71632236,0.8,0.2,3,BAJA,0.0685714285714285,0.0700778830787809,1.021969128232222,estable,SEVERA,0,2026-09-14,1
41016,AIPE,HUILA,3.243441923,-75.27670655,0.0,0.0,3,MODERADA,0.0657142857142857,0.0643804404248165,1.6095110106204138,estable,SEVERA,1,2026-09-14,1
41020,ALGECIRAS,HUILA,2.49785068,-75.29134946,0.0,0.0,3,MODERADA,0.0973154362416107,0.0747715035181575,2.0512315798481224,decreciente,SEVERA,1,2026-09-14,0
41026,ALTAMIRA,HUILA,2.07922808,-75.76858288,0.0,0.0,3,MODERADA,0.0657142857142857,0.0352767676581576,1.3140595952663712,decreciente,ALTA,1,2026-09-14,1
41132,CAMPOALEGRE,HUILA,2.658666675,-75.32943803,,,5,MODERADA,0.0841121495327102,0.0895580627504988,3.8211440106879486,estable,NORMAL,1,2026-09-14,1
41244,ELÍAS,HUILA,2.022053305,-75.94430521,3.0,1.6,3,BAJA,0.0692567567567567,0.0,0.0,estable,ALTA,0,2026-09-14,1
41298,GARZÓN,HUILA,2.172441496,-75.57131243,2.2,0.5,2,BAJA,0.0569948186528497,0.0384161355062356,0.6850877498612018,decreciente,ALTA,0,2026-09-14,1
41306,GIGANTE,HUILA,2.371781539,-75.51699754,,,2,BAJA,0.0538079470198675,0.0,,sin_datos,NORMAL,0,2026-09-14,1
41349,HOBO,HUILA,2.541654161,-75.44781083,,,6,MODERADA,0.0816326530612244,0.092870017244322,5.943681103636609,estable,NORMAL,1,2026-09-14,1
41357,ÍQUIRA,HUILA,2.691517773,-75.67383141,0.0,0.0,2,BAJA,0.0679347826086956,0.0535956316439059,0.7889276977982949,decreciente,SEVERA,0,2026-09-14,0
41359,ISNOS,HUILA,1.945591321,-76.18204722,3.4000000000000004,0.8,4,CRÍTICA,0.1069651741293532,0.1018190797804519,7.704310370054195,estable,NORMAL,3,2026-09-14,1
41378,LA ARGENTINA,HUILA,2.156287619,-76.00679451,2.0,0.8,5,ALTA,0.1636363636363636,0.0795755968169761,1.606046291922532,decreciente,NORMAL,2,2026-09-14,0
41396,LA PLATA,HUILA,2.328076586,-76.00117299,0.0,0.0,3,MODERADA,0.0804794520547945,0.0802290041033572,1.1057649695984455,estable,SEVERA,1,2026-09-14,1
41483,NÁTAGA,HUILA,2.576066285,-75.78693757,,,1,BAJA,0.0567901234567901,0.0,,sin_datos,ALTA,0,2026-09-14,1
41503,OPORAPA,HUILA,2.061191362,-76.04110289,4.0,0.8,3,CRÍTICA,0.1992337164750957,0.2065736823120026,4.906668569863516,estable,NORMAL,3,2026-09-14,1
41518,PAICOL,HUILA,2.40689827,-75.72803027,,,2,MODERADA,0.0824468085106382,0.079900682372128,2.1677402521829534,estable,MODERADA,1,2026-09-14,1
41530,PALESTINA,HUILA,1.68458076,-76.1478559,,,3,BAJA,0.0521945432977461,0.0137362637362637,0.2701825733321796,estable,LEVE,0,2026-09-14,0
41548,PITAL,HUILA,2.259601773,-75.8319516,,,2,BAJA,0.0530871321407963,0.0,,sin_datos,NORMAL,0,2026-09-14,1
41551,PITALITO,HUILA,1.848217185,-76.05217643,,,1,BAJA,0.0681114551083591,0.0698694864744631,1.0258110968750729,estable,NORMAL,0,2026-09-14,1
41615,RIVERA,HUILA,2.79286115,-75.23536868,0.0,0.0,7,ALTA,0.1923076923076923,0.1864330054652635,4.116860436702638,estable,SEVERA,2,2026-09-14,1
41668,SAN AGUSTÍN,HUILA,1.924165493,-76.4165655,,,5,BAJA,0.0779220779220779,0.0,0.0,sin_datos,NORMAL,0,2026-09-14,1
41676,SANTA MARÍA,HUILA,2.926265937,-75.63359786,0.0,0.0,5,MODERADA,0.0810055865921787,0.0543291885917952,1.2643883890454155,estable,NORMAL,1,2026-09-14,0
41770,SUAZA,HUILA,1.870992095,-75.80798471,8.0,2.1,2,MODERADA,0.0607476635514018,0.0629267422726822,1.109266759132398,estable,NORMAL,1,2026-09-14,1
41799,TELLO,HUILA,3.030611777,-75.08536553,0.0,0.0,8,CRÍTICA,0.5,0.1858225569525161,12.830124254738562,creciente,MODERADA,3,2026-09-14,1
41872,VILLAVIEJA,HUILA,3.287057875,-75.13838292,0.0,0.0,2,ALTA,0.0746268656716417,0.0192652329749103,0.2581541218637992,sin_datos,ALTA,2,2026-09-14,1
41885,YAGUARÁ,HUILA,2.646563339,-75.51592645,,,1,BAJA,0.0452065471551052,0.0,,sin_datos,MODERADA,0,2026-09-14,1
44001,RIOHACHA,LA GUAJIRA,11.24297214,-72.95876315,0.0,0.0,7,MODERADA,0.0883534136546184,0.0829343989892747,1.674964824446942,estable,ALTA,1,2026-09-14,1
44035,ALBANIA,LA GUAJIRA,11.22869049,-72.53209657,0.0,0.0,5,ALTA,0.1122112211221122,0.0780699224823648,1.7480576770120275,estable,MODERADA,2,2026-09-14,0
44090,DIBULLA,LA GUAJIRA,11.09029715,-73.43568788,0.5,0.5,2,MODERADA,0.0637755102040816,0.0577256760575887,1.416902957777178,estable,MODERADA,1,2026-09-14,1
44098,DISTRACCIÓN,LA GUAJIRA,10.92505107,-72.94444027,0.0,0.0,5,ALTA,0.25,0.0144927536231884,0.2986598098800062,estable,ALTA,2,2026-09-14,0
44279,FONSECA,LA GUAJIRA,10.8283716,-72.8018178,0.0,0.0,3,CRÍTICA,0.1085714285714285,0.1556107347215825,4.4770505135521965,estable,MODERADA,3,2026-09-14,0
44420,LA JAGUA DEL PILAR,LA GUAJIRA,10.4580941,-73.07209193,0.0,0.0,6,MODERADA,0.0666666666666666,0.0852134907485296,2.0668144847007013,estable,MODERADA,1,2026-09-14,0
44430,MAICAO,LA GUAJIRA,11.38157764,-72.29500818,0.0,0.0,2,BAJA,0.0493827160493827,0.0537293278748951,1.088018889466627,sin_datos,MODERADA,0,2026-09-14,0
44650,SAN JUAN DEL CESAR,LA GUAJIRA,10.81311496,-73.08659986,0.8,0.2,6,MODERADA,0.0625,0.1142857142857142,2.2285714285714286,estable,MODERADA,1,2026-09-14,1
44847,URIBIA,LA GUAJIRA,11.99971986,-71.74882662,0.0,0.0,10,ALTA,0.1714285714285714,0.0752901031486591,1.6150941481889782,estable,MODERADA,2,2026-09-14,1
44874,VILLANUEVA,LA GUAJIRA,10.58364755,-72.97520286,0.7000000000000001,0.2,2,MODERADA,0.0696202531645569,0.0640835343949915,1.2685253475111151,estable,MODERADA,1,2026-09-14,0
47001,SANTA MARTA,MAGDALENA,11.12189436,-73.88527855,0.0,0.0,16,CRÍTICA,0.1420612813370473,0.1660027472527472,17.557258482995877,estable,MODERADA,3,2026-09-14,1
47030,ALGARROBO,MAGDALENA,10.25356475,-74.10323027,0.0,0.0,1,ALTA,0.0689655172413793,0.0716227681188749,1.038530137723686,estable,NORMAL,2,2026-09-14,1
47058,ARIGUANÍ,MAGDALENA,9.834264955,-74.08460085,,,1,BAJA,0.0558428128231644,0.0,,sin_datos,ALTA,0,2026-09-14,1
47189,CIÉNAGA,MAGDALENA,10.85754552,-74.02500493,,,4,CRÍTICA,0.1271676300578034,0.4024887895855638,12.986971610627524,creciente,MODERADA,3,2026-09-14,1
47245,EL BANCO,MAGDALENA,9.114930635,-73.98105491,6.2,1.4,2,CRÍTICA,0.1871508379888268,0.3435311338186513,40.956545176379215,estable,MODERADA,3,2026-09-14,1
47268,EL RETÉN,MAGDALENA,10.65961696,-74.3251597,0.0,0.0,5,ALTA,0.0766283524904214,0.0932267895424816,2.433219207058771,estable,NORMAL,2,2026-09-14,1
47288,FUNDACIÓN,MAGDALENA,10.45937818,-73.88406518,,,2,ALTA,0.2857142857142857,0.2876373626373626,5.639578454332552,estable,NORMAL,2,2026-09-14,1
47551,PIVIJAY,MAGDALENA,10.43303399,-74.41251197,0.0,0.0,2,CRÍTICA,0.1516853932584269,0.1498055888752796,5.61021930337922,estable,MODERADA,3,2026-09-14,1
47570,PUEBLOVIEJO,MAGDALENA,10.84758901,-74.36057942,0.0,0.0,3,ALTA,0.0833333333333333,0.0682484878961325,2.024705140918598,estable,NORMAL,2,2026-09-14,1
47703,SAN ZENÓN,MAGDALENA,9.306869548,-74.35851644,31.5,17.1,3,MODERADA,0.0855949895615866,0.0653303233244503,2.127318653252416,estable,MODERADA,1,2026-09-14,1
47980,ZONA BANANERA,MAGDALENA,10.79634658,-74.17798317,,,2,MODERADA,0.0825958702064896,0.05916212021353,1.4652485106217596,decreciente,MODERADA,1,2026-09-14,1
50001,VILLAVICENCIO,META,4.09166877,-73.49291595,0.0,0.0,4,CRÍTICA,0.1797752808988764,0.1429503134286006,3.446444686891453,estable,SEVERA,3,2026-09-14,1
50110,BARRANCA DE UPÍA,META,4.519076127,-72.99548981,0.0,0.0,2,ALTA,0.0691823899371069,0.1136363636363636,1.6425619834710743,estable,NORMAL,2,2026-09-14,1
50124,CABUYARO,META,4.315244759,-72.95268896,3.7,1.5,2,ALTA,0.053639846743295,0.1208946003254494,2.404459273139494,creciente,MODERADA,2,2026-09-14,1
50245,EL CALVARIO,META,4.353769888,-73.71441684,,,2,BAJA,0.0571870170015456,0.0211143695014662,0.6545454545454545,estable,LEVE,0,2026-09-14,1
50270,EL DORADO,META,3.706969785,-73.83161892,,,1,BAJA,0.0559284116331096,0.0,,sin_datos,MODERADA,0,2026-09-14,1
50313,GRANADA,META,3.441051399,-73.7611547,4.1,2.1,3,CRÍTICA,0.1160220994475138,0.1085811697003842,5.836237871395656,estable,NORMAL,3,2026-09-14,1
50400,LEJANÍAS,META,3.614714873,-74.09628467,0.0,0.0,4,ALTA,0.2,0.0910319871445549,2.406410790603888,sin_datos,MODERADA,2,2026-09-14,1
50450,PUERTO CONCORDIA,META,2.752260112,-72.7210941,1.1,0.8,3,ALTA,0.1162790697674418,0.1014329078750331,1.8004341147818377,estable,MODERADA,2,2026-09-14,0
50573,PUERTO LÓPEZ,META,4.014298921,-72.64570499,0.0,0.0,2,MODERADA,0.0543989254533243,0.0429779300747042,1.57585743607249,estable,SEVERA,1,2026-09-14,1
50577,PUERTO LLERAS,META,3.193092925,-73.23671436,0.0,0.0,2,ALTA,0.3333333333333333,0.3333333333333333,1.0,insuficiente,MODERADA,2,2026-09-14,0
50606,RESTREPO,META,4.204310977,-73.50226037,0.0,0.0,6,CRÍTICA,0.1695906432748538,0.1523961177933981,6.793917251305684,estable,NORMAL,3,2026-09-14,1
50680,SAN CARLOS DE GUAROA,META,3.84761678,-73.27583401,0.0,0.0,2,ALTA,0.0744680851063829,0.1910794658490511,3.702164650825365,estable,NORMAL,2,2026-09-14,1
50683,SAN JUAN DE ARAMA,META,3.289851171,-73.81635243,0.2,0.2,2,MODERADA,0.0586592178770949,0.0782200644216209,1.414762904321491,decreciente,ALTA,1,2026-09-14,1
52001,PASTO,NARIÑO,1.083605497,-77.20610074,2.9,0.4,6,CRÍTICA,0.1511627906976744,0.2871738562681716,12.350686517783291,creciente,MODERADA,3,2026-09-14,0
52022,ALDANA,NARIÑO,0.913431916,-77.69538731,3.6330000000000005,0.362,3,ALTA,0.1270491803278688,0.0993992186300769,5.791312369657644,decreciente,NORMAL,2,2026-09-14,0
52036,ANCUYA,NARIÑO,1.245254077,-77.53115777,,,2,BAJA,0.0537974683544303,0.0,,sin_datos,NORMAL,0,2026-09-14,0
52079,BARBACOAS,NARIÑO,1.44563774,-78.15621072,0.0,0.0,2,BAJA,0.0721311475409836,0.0683154265247685,0.9471002313661095,sin_datos,NORMAL,0,2026-09-14,0
52210,CONTADERO,NARIÑO,0.932667458,-77.52808731,,,2,MODERADA,0.0993589743589743,0.1028900016605472,2.5023624932159514,decreciente,MODERADA,1,2026-09-14,0
52224,CUASPUD CARLOSAMA,NARIÑO,0.875426999,-77.73591601,0.7399999999999999,0.23,3,ALTA,0.1167728237791932,0.1023927879406914,12.645509310675388,decreciente,MODERADA,2,2026-09-14,0
52227,CUMBAL,NARIÑO,0.944223274,-77.95958446,,,1,BAJA,0.0,0.2,,estable,MODERADA,0,2026-09-14,0
52258,EL TABLÓN DE GÓMEZ,NARIÑO,1.409430207,-76.98526959,0.0,0.0,2,BAJA,0.056580565805658,0.0378731413567705,0.6693666070229223,estable,SEVERA,0,2026-09-14,0
52354,IMUÉS,NARIÑO,1.07287697,-77.50150864,0.1,0.1,2,BAJA,0.0638977635782747,0.0500780536995017,0.974595968151842,estable,ALTA,0,2026-09-14,0
52390,LA TOLA,NARIÑO,2.56027333,-78.23506694,,,3,ALTA,0.0583456425406203,0.0562690396023729,3.4886804553471222,estable,NORMAL,2,2026-09-14,0
52399,LA UNIÓN,NARIÑO,1.619697376,-77.14284622,,,1,BAJA,0.0534246575342465,0.0,,sin_datos,MODERADA,0,2026-09-14,1
52405,LEIVA,NARIÑO,1.900862361,-77.31220073,,,2,ALTA,0.3333333333333333,0.0,,sin_datos,MODERADA,2,2026-09-14,1
52411,LINARES,NARIÑO,1.395173084,-77.52093774,0.0,0.0,2,MODERADA,0.0980392156862745,0.0941595441595441,1.7091383924717258,estable,SEVERA,1,2026-09-14,0
52435,MALLAMA,NARIÑO,1.155947016,-77.84664646,0.0,0.0,3,ALTA,0.119106699751861,0.1065538747818575,3.7537407887437246,estable,MODERADA,2,2026-09-14,0
52473,MOSQUERA,NARIÑO,2.442493698,-78.438827,,,1,BAJA,0.0565770862800565,0.0,,sin_datos,NORMAL,0,2026-09-14,0
52480,NARIÑO,NARIÑO,1.286775273,-77.35220367,1.2000000000000002,0.4,4,ALTA,0.0967741935483871,0.1064213612220849,9.75529144535779,estable,MODERADA,2,2026-09-14,0
52540,POLICARPA,NARIÑO,1.735354202,-77.48134359,,,2,MODERADA,0.0668523676880222,0.0992261513422391,2.2619052226424063,estable,MODERADA,1,2026-09-14,1
52573,PUERRES,NARIÑO,0.854351651,-77.35032523,15.75,1.0,4,ALTA,0.09,0.2776633089133089,5.031093388369508,creciente,LEVE,2,2026-09-14,0
52612,RICAURTE,NARIÑO,1.147671848,-78.05811118,8.0,0.6,5,CRÍTICA,0.1111111111111111,0.3956122448979591,8.665792031098153,estable,NORMAL,3,2026-09-14,0
52683,SANDONÁ,NARIÑO,1.288105409,-77.45670068,,,1,BAJA,0.0531039640987284,0.0,,sin_datos,MODERADA,0,2026-09-14,0
52696,SANTA BÁRBARA,NARIÑO,2.494420411,-77.98256461,6.4,4.0,1,ALTA,0.0545454545454545,0.1833566433566433,3.361538461538462,estable,NORMAL,2,2026-09-14,0
52786,TAMINANGO,NARIÑO,1.591661392,-77.32525316,,,4,ALTA,0.1174863387978142,0.1009589154037091,2.839738003483053,estable,SEVERA,2,2026-09-14,1
52788,TANGUA,NARIÑO,1.064078111,-77.35063491,2.8000000000000003,0.6,3,ALTA,0.1333333333333333,0.0542537220534995,1.0500720397451533,estable,NORMAL,2,2026-09-14,0
52835,SAN ANDRÉS DE TUMACO,NARIÑO,1.574550638,-78.61540963,60.800000000000004,25.6,7,CRÍTICA,0.5,0.1831908831908832,3.489941571297504,creciente,NORMAL,3,2026-09-14,0
52838,TÚQUERRES,NARIÑO,1.134440523,-77.63073238,,,2,MODERADA,0.081159420289855,0.068650479923106,1.4946190200401952,estable,NORMAL,1,2026-09-14,0
52885,YACUANQUER,NARIÑO,1.125547916,-77.42467569,0.0,0.0,6,MODERADA,0.0672097759674134,0.0662993524772102,2.407051899529211,decreciente,SEVERA,1,2026-09-14,0
54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,8.112041811,-72.48862641,0.0,0.0,2,MODERADA,0.089430894308943,0.0601221284174565,1.2065889220330936,estable,ALTA,1,2026-09-14,1
54003,ÁBREGO,NORTE DE SANTANDER,8.019834481,-73.15850485,,,2,BAJA,0.0576631259484066,0.0,,sin_datos,MODERADA,0,2026-09-14,1
54051,ARBOLEDAS,NORTE DE SANTANDER,7.586048164,-72.91705315,0.0,0.0,3,ALTA,0.1066666666666666,0.0448903664003775,2.4599920787406884,estable,MODERADA,2,2026-09-14,1
54109,BUCARASICA,NORTE DE SANTANDER,8.079802239,-72.92919926,,,1,BAJA,0.0589743589743589,0.0,,sin_datos,NORMAL,0,2026-09-14,0
54125,CÁCOTA,NORTE DE SANTANDER,7.270560088,-72.65212153,,,2,BAJA,0.0563002680965147,0.0562875296746264,1.0075467811758134,estable,ALTA,0,2026-09-14,1
54128,CÁCHIRA,NORTE DE SANTANDER,7.684188896,-73.12939481,0.0,0.0,2,MODERADA,0.0649350649350649,0.0824260224918262,1.7858971539895692,estable,MODERADA,1,2026-09-14,1
54172,CHINÁCOTA,NORTE DE SANTANDER,7.583353136,-72.58390978,,,2,BAJA,0.0528455284552845,0.0,,sin_datos,NORMAL,0,2026-09-14,1
54223,CUCUTILLA,NORTE DE SANTANDER,7.502182366,-72.79703447,,,4,CRÍTICA,0.2,0.1739871351766513,3.501491095430108,sin_datos,NORMAL,3,2026-09-14,0
54239,DURANIA,NORTE DE SANTANDER,7.746993206,-72.67208072,0.0,0.0,3,ALTA,0.0943396226415094,0.1263119981869982,3.773570945836572,creciente,MODERADA,2,2026-09-14,1
54261,EL ZULIA,NORTE DE SANTANDER,8.081200092,-72.63152118,,,2,MODERADA,0.0977011494252873,0.0908053673348445,2.5652516272093577,decreciente,NORMAL,1,2026-09-14,1
54313,GRAMALOTE,NORTE DE SANTANDER,7.906522991,-72.80705582,,,4,MODERADA,0.0604026845637583,0.0605243209313869,1.2191327501893665,creciente,NORMAL,1,2026-09-14,0
54347,HERRÁN,NORTE DE SANTANDER,7.493955781,-72.49269998,0.13333333333333333,0.2,4,ALTA,0.0566037735849056,0.1517761154075809,3.024081897442504,estable,NORMAL,2,2026-09-14,0
54377,LABATECA,NORTE DE SANTANDER,7.218372474,-72.48281514,,,3,BAJA,0.058411214953271,0.0,0.0,insuficiente,NORMAL,0,2026-09-14,1
54418,LOURDES,NORTE DE SANTANDER,7.963712759,-72.8467029,,,2,BAJA,0.0644216691068814,0.0317670834912214,1.044342869773904,estable,ALTA,0,2026-09-14,0
54480,MUTISCUA,NORTE DE SANTANDER,7.31694997,-72.76834584,0.0,0.0,2,MODERADA,0.0845070422535211,0.0980482629676178,1.5796664589227314,estable,MODERADA,1,2026-09-14,0
54498,OCAÑA,NORTE DE SANTANDER,8.206637527,-73.33765033,0.0,0.0,4,CRÍTICA,0.1329787234042553,0.1341552928851316,2.983046553177519,estable,MODERADA,3,2026-09-14,1
54518,PAMPLONA,NORTE DE SANTANDER,7.379057623,-72.67590348,0.0,0.0,2,BAJA,0.0639730639730639,0.0519514087391438,1.0431994557765318,estable,NORMAL,0,2026-09-14,1
54553,PUERTO SANTANDER,NORTE DE SANTANDER,8.329138642,-72.41119066,,,2,BAJA,0.0652173913043478,0.0,,sin_datos,NORMAL,0,2026-09-14,1
54660,SALAZAR,NORTE DE SANTANDER,7.772747824,-72.86769959,,,1,BAJA,0.0647482014388489,0.0,,sin_datos,MODERADA,0,2026-09-14,1
54670,SAN CALIXTO,NORTE DE SANTANDER,8.414441404,-73.2176038,,,1,BAJA,0.0681818181818181,0.0,,sin_datos,MODERADA,0,2026-09-14,1
54673,SAN CAYETANO,NORTE DE SANTANDER,7.847872195,-72.60971203,0.075,0.06,7,CRÍTICA,0.1131284916201117,0.1400365250150035,5.106863912249277,estable,ALTA,3,2026-09-14,1
54720,SARDINATA,NORTE DE SANTANDER,8.215080767,-72.79580961,,,1,BAJA,0.1,0.0,,sin_datos,MODERADA,0,2026-09-14,1
54810,TIBÚ,NORTE DE SANTANDER,8.713507237,-72.79925855,,,2,ALTA,0.5,0.0,,sin_datos,MODERADA,2,2026-09-14,1
54820,TOLEDO,NORTE DE SANTANDER,7.225864961,-72.30593418,,,1,BAJA,0.0123456790123456,0.0,,sin_datos,ALTA,0,2026-09-14,1
54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,7.718635863,-72.48361176,,,1,BAJA,0.0524017467248908,0.0,,sin_datos,ALTA,0,2026-09-14,0
63001,ARMENIA,QUINDÍO,4.499501128,-75.72489985,,,1,BAJA,0.0628930817610062,0.0,,sin_datos,MODERADA,0,2026-09-14,1
63111,BUENAVISTA,QUINDÍO,4.366632382,-75.74403734,,,4,BAJA,0.0685714285714285,0.0649320410758816,0.9469255990232732,sin_datos,NORMAL,0,2026-09-14,0
63130,CALARCÁ,QUINDÍO,4.467879428,-75.65674719,0.5,0.5,4,MODERADA,0.0853333333333333,0.1060718838694367,2.403696758193845,estable,MODERADA,1,2026-09-14,1
63190,CIRCASIA,QUINDÍO,4.604845344,-75.66688449,0.0,0.0,2,MODERADA,0.0708661417322834,0.080037495360076,1.2805999257612162,estable,ALTA,1,2026-09-14,0
63272,FILANDIA,QUINDÍO,4.669325347,-75.67146941,0.0,0.0,2,CRÍTICA,0.2105263157894736,0.5208479073140727,22.09263206857192,estable,MODERADA,3,2026-09-14,0
63302,GÉNOVA,QUINDÍO,4.180107773,-75.76056695,,,1,BAJA,0.0612813370473537,0.0,,sin_datos,NORMAL,0,2026-09-14,1
63401,LA TEBAIDA,QUINDÍO,4.426884849,-75.81927335,1.8036,1.498,5,CRÍTICA,0.2248062015503876,0.2738048881482061,7.654091191415762,decreciente,ALTA,3,2026-09-14,1
63470,MONTENEGRO,QUINDÍO,4.521890945,-75.81806594,,,2,ALTA,0.2,0.0,,sin_datos,NORMAL,2,2026-09-14,1
63548,PIJAO,QUINDÍO,4.30397934,-75.68330417,0.0,0.0,4,MODERADA,0.0666666666666666,0.0556054555998938,1.1368226478200525,estable,ALTA,1,2026-09-14,1
63690,SALENTO,QUINDÍO,4.611314654,-75.53092112,0.0,0.0,4,MODERADA,0.067251461988304,0.0815299649470951,1.6688164700108528,sin_datos,ALTA,1,2026-09-14,0
66001,PEREIRA,RISARALDA,4.803662773,-75.79579093,0.0,0.0,4,MODERADA,0.0857142857142857,0.1060560320304944,3.6255450949683823,estable,MODERADA,1,2026-09-14,1
66045,APÍA,RISARALDA,5.139635357,-75.95353871,,,2,BAJA,0.0546623794212218,0.0,,sin_datos,MODERADA,0,2026-09-14,1
66075,BALBOA,RISARALDA,4.918349676,-75.94275386,,,1,BAJA,0.0833333333333333,0.0,,sin_datos,MODERADA,0,2026-09-14,1
66088,BELÉN DE UMBRÍA,RISARALDA,5.200398696,-75.86793893,,,2,CRÍTICA,0.1229050279329608,0.1395749113491049,3.196715711544016,estable,NORMAL,3,2026-09-14,1
66318,GUÁTICA,RISARALDA,5.320295966,-75.80436659,,,4,MODERADA,0.0561797752808988,0.0617880485527544,1.11218487394958,sin_datos,MODERADA,1,2026-09-14,0
66383,LA CELIA,RISARALDA,4.988127679,-76.00822678,,,1,BAJA,0.053030303030303,0.0,,sin_datos,NORMAL,0,2026-09-14,0
66400,LA VIRGINIA,RISARALDA,4.904704187,-75.85208162,0.0,0.0,3,ALTA,0.0920502092050209,0.1666040353365451,3.513262595159396,estable,SEVERA,2,2026-09-14,1
66440,MARSELLA,RISARALDA,4.942936185,-75.7532139,,,1,BAJA,0.0536451169188445,0.0,,sin_datos,ALTA,0,2026-09-14,1
66572,PUEBLO RICO,RISARALDA,5.286295408,-76.07359421,,,2,BAJA,0.0616113744075829,0.0117647058823529,0.2,estable,MODERADA,0,2026-09-14,1
66594,QUINCHÍA,RISARALDA,5.323906864,-75.71339683,,,2,BAJA,0.0737704918032786,0.0378787878787878,0.674931129476584,estable,ALTA,0,2026-09-14,1
66682,SANTA ROSA DE CABAL,RISARALDA,4.833789828,-75.54950174,0.4666666666666666,0.4,5,CRÍTICA,0.2307692307692307,0.3480311355311355,6.768850452268821,estable,MODERADA,3,2026-09-14,1
68001,BUCARAMANGA,SANTANDER,7.155833544,-73.11156997,1.7,0.6,7,CRÍTICA,0.1948608137044968,0.2112732564850659,37.81791291082679,estable,NORMAL,3,2026-09-14,0
68081,BARRANCABERMEJA,SANTANDER,7.054074558,-73.78211646,0.0,0.0,9,ALTA,0.0952380952380952,0.0881978025664247,4.650176838412133,creciente,NORMAL,2,2026-09-14,1
68092,BETULIA,SANTANDER,7.033255886,-73.37872388,,,1,CRÍTICA,0.1009174311926605,0.1367610789022986,1.3551779636682322,decreciente,ALTA,3,2026-09-14,1
68101,BOLÍVAR,SANTANDER,6.181715586,-73.92065703,0.0,0.0,1,ALTA,0.069069069069069,0.1016003422309736,1.4709962592571395,estable,MODERADA,2,2026-09-14,1
68132,CALIFORNIA,SANTANDER,7.331565443,-72.95131825,0.0,0.0,2,BAJA,0.0566967953985209,0.0,0.0,estable,MODERADA,0,2026-09-14,0
68147,CAPITANEJO,SANTANDER,6.520200095,-72.67435203,,,1,MODERADA,0.0683760683760683,0.0862202219699738,1.260970746310867,estable,MODERADA,1,2026-09-14,1
68152,CARCASÍ,SANTANDER,6.659675274,-72.56968434,,,1,MODERADA,0.0550688360450563,0.0690805354399824,1.2544397231033173,estable,NORMAL,1,2026-09-14,0
68162,CERRITO,SANTANDER,6.903923173,-72.64536324,,,2,CRÍTICA,0.1739130434782608,0.2069799632011613,4.261725372578701,estable,NORMAL,3,2026-09-14,1
68176,CHIMA,SANTANDER,6.361627641,-73.40172144,,,1,MODERADA,0.0679886685552408,0.0955851623345589,1.4058984293374703,estable,MODERADA,1,2026-09-14,1
68190,CIMITARRA,SANTANDER,6.40972961,-74.17030427,0.0,0.0,4,ALTA,0.0675324675324675,0.1791522800061699,5.150628050177386,creciente,ALTA,2,2026-09-14,1
68207,CONCEPCIÓN,SANTANDER,6.76062337,-72.61815735,,,1,MODERADA,0.0588235294117647,0.0690805354399824,1.1743691024797014,estable,NORMAL,1,2026-09-14,1
68209,CONFINES,SANTANDER,6.342314443,-73.25014013,,,4,ALTA,0.1371428571428571,0.1424417986251125,4.998031345875271,sin_datos,MODERADA,2,2026-09-14,0
68229,CURITÍ,SANTANDER,6.608966483,-73.05897888,,,1,MODERADA,0.0630372492836676,0.0746625617259424,1.1844197291979055,estable,NORMAL,1,2026-09-14,1
